addr,location,agency,_X,_Y
서울특별시 은평구 진관4로 48-25,1층 소내,상림치안센터,126.9289416,37.64421433
서울특별시 종로구 사직로 161,관리사무소,경복궁관리소,126.9783796,37.57787684
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비2초소,금호벽산아파트,127.0256099,37.55343232
서울특별시 관악구 구암길 106,148동 승강장 로비,관악드림타운2,126.947142,37.49220282
"서울특별시 종로구 율곡로 99, 창덕궁 (와룡동)",수유실 근처,창경궁관리소,126.9926925,37.5832878
서울특별시 동작구 여의대방로24길 76  (신대방동),1층 소내입구,신대방2치안센터,126.9245422,37.4984098
서울특별시 용산구 녹사평대로 150 용산구청 총무과,10층 구내식당,용산구청 총무과,126.9904791,37.53245212
"서울특별시 중랑구 신내역로3길 40-10, 서울중랑경찰서 (신내동)",경찰서상황실내부(출입문 좌측),중랑경찰서,127.1041416,37.61862058
서울특별시 강서구 공항대로 382 관리사무실,방재실,우장산롯데캐슬아파트,126.8500806,37.55510413
"서울특별시 강남구 삼성로4길 17 (개포동, 주공아파트)",505동 A초소,개포주공5단지,127.0690357,37.48791603
서울특별시 마포구 신수로 15,관리사무소 내,마포강변힐스테이트,126.9322136,37.54359564
서울특별시 관악구 구암길 106,관리실 입구,관악드림타운2,126.947142,37.49220282
서울특별시 마포구 월드컵북로38길 26 신북초등학교,본관 중앙 현관,서울신북초등학교,126.9049582,37.57119042
"서울특별시 은평구 통일로 지하 849, 3,6호선 연신내역사무소 (갈현동)",대합실(B3층),6호선 연신내역,126.9211667,37.61896993
서울특별시 동대문구 외대역동로 114-1,2층 민원실,이문1동주민센터,127.0654822,37.59781134
"서울특별시 강남구 삼성로4길 17 (개포동, 주공아파트)",506동 A초소,개포주공5단지,127.0690357,37.48791603
"서울특별시 성북구 길음로 74 (길음동, 길음뉴타운)",관리사무소,길음뉴타운래미안5단지아파트,127.0207583,37.60879503
서울특별시 마포구 마포대로20길 26,경비실뒤 감시실,삼성래미안공덕2차,126.9603582,37.55092489
"서울특별시 중랑구 봉화산로 193 (신내동, 신내대명아파트)",1104동 경비실 앞,신내대명아파트,127.0936336,37.60766058
서울특별시 강북구 삼양로24길 19,관리사무소 입구,현대성우아파트,127.0219972,37.61745023
"서울특별시 은평구 증산로 지하 400, 6호선 새절역사무소 (신사동)","안내센터 인근, 우측 벽면",새절역,126.9139164,37.5918336
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비4초소,금호벽산아파트,127.0256099,37.55343232
"서울특별시 은평구 진관1로 21-9 (진관동, 은평뉴타운 박석고개)",관리실 안 입구,은평뉴타운박석고개12단지,126.9210839,37.63183339
"서울특별시 강남구 삼성로4길 17 (개포동, 주공아파트)",501동 A초소,개포주공5단지,127.0690357,37.48791603
"서울특별시 성동구 행당로 79 (행당동, 행당동 대림아파트)",관리사무소 2층,행당대림아파트,127.0275063,37.55820446
"서울특별시 중랑구 봉화산로56길 123 (신내동, 중앙하이츠아파트)",정문경비실,신내중앙하이츠아파트,127.0985299,37.6032995
서울특별시 동작구 사당로16아길 10 사당4치안센터 (사당동),1층 소내입구,사당4치안센터,126.9713553,37.48092319
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트)",1층 관리사무소 입구,면목한신아파트,127.0759246,37.58772901
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비6초소,금호벽산아파트,127.0256099,37.55343232
서울특별시 마포구 마포대로 173-15,A블럭관리사무소내,공덕5차래미안아파트,126.9515747,37.55099168
서울특별시 서대문구 세검정로 78-19 홍제배드민턴장,홍제배드민턴장 체육관 내부,홍제배드민턴장,126.9490275,37.59519168
"서울특별시 중랑구 중랑천로 286 (묵동, 묵동아이파크아파트)",정문출입구 관리실 내부,묵동아이파크아파트,127.0740224,37.61083085
서울특별시 강서구 강서로 532 관리사무소,관리사무소,동신대아아파트,126.8431358,37.57279148
"서울특별시 중랑구 사가정로71길 19 (면목동, 용마한신아파트)",1층 관리사무소 내,용마한신아파트,127.0958094,37.58159029
서울특별시 마포구 마포대로7길 22,중문 보안실,삼성래미안공덕3차아파트,126.9515745,37.54870946
"서울특별시 중구 퇴계로 303-9, 광희동주민센터 (광희동1가)",1층 복지민원대 맞은편,광희동주민센터,127.005035,37.56445698
서울특별시 동대문구 제기로 129 (청량리동 59),아파트내 (123동 앞 노인정 옆 관리사무실),청량리한신1차아파트(임대),127.0477948,37.58773276
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비3초소,금호벽산아파트,127.0256099,37.55343232
서울특별시 중구 세종대로 110 보건의료정책과,서울도서관 정문 출입구 옆,서울특별시청,126.9778302,37.56631915
"서울특별시 중랑구 공릉로18길 59 (묵동, 브라운스톤태릉아파트)",관리사무소 1층 입구,브라운스톤태릉아파트,127.0820611,37.61894373
"서울특별시 중랑구 용마산로 616 (신내동, 새한아파트)",101동 102동 사이 B경비초소,신내새한아파트,127.1015117,37.6058505
서울특별시 동대문구 신이문로 9,관리사무실 입구,신이문어울림,127.0627222,37.60388703
"서울특별시 노원구 동일로195길 39(공릉동, 공릉동2차대동아파트)",공릉1동 102동 1/3라인 승강기 옆,공릉대동2차아파트관리사무소,127.0697779,37.62678993
서울특별시 마포구 독막로 145,경비실 앞,서강쌍용예가아파트,126.9303887,37.54867766
"서울특별시 중랑구 숙선옹주로7길 1, 먹골파출소 (묵동)",소내왼쪽벽,먹골파출소,127.0815353,37.61461002
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비11초소,금호벽산아파트,127.0256099,37.55343232
서울특별시 동대문구 서울시립대로9길 21,1층 민원대기실 창가,전농1동주민센터,127.0477292,37.57797362
서울특별시 금천구 시흥대로73길 50 금천경찰서 (시흥동),본관 3층 경무계,서울금천경찰서,126.8970657,37.45694734
서울특별시 중랑구 봉우재로6길 5 (면목동),센터네왼쪽,면목2치안센터,127.076238,37.58967795
서울특별시 서대문구 신촌역로 22,신촌지구대 1층 출입구 옆 벽면,신촌지구대,126.9430051,37.55854451
서울특별시 마포구 월드컵북로 502-37,1초소 경비실,상암월드컵파크11단지,126.8813369,37.58719038
"서울특별시 동대문구 사가정로 30, 답십리1동주민센터 (답십리동)",주민센터 1층,답십리1동주민센터,127.0512713,37.57181741
서울특별시 중랑구 신내로 51,후문 경비실내 오른쪽,신내성원아파트,127.0947992,37.60435665
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비7초소,금호벽산아파트,127.0256099,37.55343232
"서울특별시 은평구 진관1로 21-10 (진관동, 은평뉴타운 박석고개)",관리실 안 입구,은평뉴타운박석고개1단지,126.9192966,37.63376586
"서울특별시 강남구 삼성로4길 17 (개포동, 주공아파트)",503동 A초소,개포주공5단지,127.0690357,37.48791603
"서울특별시 은평구 불광로2길 33(불광동, 북한산힐스테이트1차아파트)","관리실 (3,4동 사이)내",북한산힐스테이트1차,126.9369014,37.61305307
서울특별시 동대문구 전농로 190,201동 관리사무소,전농삼성아파트(임대),127.0555604,37.58132934
"서울특별시 동작구 여의대방로44길 10 (대방동, 대림아파트)",관리사무소입구,대림아파트,126.9248259,37.50635301
"서울특별시 중구 퇴계로 460, 중구구민복지관 (신당동)",1층 엘리베이터 옆,유락종합사회복지관,127.0227863,37.56509341
"서울특별시 중랑구 사가정로41길 45, 면목3치안센터 (면목동)",민원실,면목삼팔파출소,127.0841609,37.58321643
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비13초소,금호벽산아파트,127.0256099,37.55343232
"서울특별시 중구 덕수궁길 15, 서울시청 서소문별관 (서소문동)",서울시청 서소문청사 2동 정문 안,서울특별시청,126.9759781,37.56454791
서울특별시 강북구 도봉로 127 미아지구대 (미아동),1층 순찰팀,미아지구대,127.0282673,37.62015966
"서울특별시 동작구 노량진로23가길 23(본동, 래미안 트윈파크)",커뮤니티센터,래미안트윈파크아파트,126.9498896,37.51464407
"서울특별시 관악구 난곡로16길 32, 서울난우중학교 (신림동)",학교보건실,난우중학교,126.9233102,37.46686079
서울특별시 중구 세종대로 110 보건의료정책과,서울시청 본청 종합상황실 앞,서울특별시청,126.9778302,37.56631915
"서울특별시 중랑구 신내로21길 16 (묵동, 신내두산대림아파트)",관리사무소 출입구 입구,신내5단지두산대림아파트,127.0885852,37.61566234
"서울특별시 동대문구 제기로26길 26  (청량리동, 동부센트레빌아파트)",제2관리사무소 내,홍릉동부센트레빌(제2관리사무소),127.0447557,37.58524868
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비5초소,금호벽산아파트,127.0256099,37.55343232
"서울특별시 동작구 남부순환로255길 21 (사당동, 사당삼익그린뷰아파트)",지하 주차장 계단입구,사당삼익그린뷰아파트,126.9695269,37.47733569
서울특별시 동작구 성대로29길 61  (상도동),1층 소내입구,상도4치안센터,126.9375915,37.50081346
서울특별시 관악구 광신길 141 광신정보산업고등학교,2층 보건실 앞,광신방송예술고등학교,126.9250953,37.46553818
서울특별시 마포구 토정로14길 38,관리실 입구,서강GS아파트,126.9317465,37.54392148
서울특별시 관악구 남현1길 38-10,교육원 로비,서울특별시교통문화교육원,126.9792454,37.47537678
서울특별시 동대문구 망우로20길 86,아파트내,브라운스톤휘경아파트,127.0665748,37.59048742
"서울특별시 종로구 창경궁로 279, 혜화파출소 (혜화동)",1층 소내 책상 뒤쪽,혜화파출소,127.001411,37.58611371
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비9초소,금호벽산아파트,127.0256099,37.55343232
서울특별시 중구 세종대로 110 보건의료정책과,서울시청 본청 민원실 앞,서울특별시청,126.9778302,37.56631915
서울특별시 동대문구 약령시로 154,정문초소 내,청량리미주,127.0458031,37.58156351
"서울특별시 금천구 시흥대로73길 11 (시흥동, 무지개아파트)",관리사무소,남서울무지개아파트,126.8979693,37.45539169
서울특별시 관악구 은천로15길 25,소망관 1층 안전생활지도부,서울관광고등학교,126.9426113,37.48771982
"서울특별시 중랑구 신내로 110 (신내동, 동성아파트)",2층 관리사무소 앞,신내동성3차아파트,127.0964577,37.60844542
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비10초소,금호벽산아파트,127.0256099,37.55343232
"서울특별시 중구 덕수궁길 15, 서울시청 서소문별관 (서소문동)",서울시청 서소문청사 5동 정문 출입구 옆,서울특별시청,126.9759781,37.56454791
"서울특별시 금천구 독산로50길 89 (시흥동, 삼익아파트)",중앙경비실,시흥삼익아파트,126.9100858,37.4627448
"서울특별시 종로구 삼일대로 386, 시네코아 (관철동)",파출소 내,관수파출소,126.9880796,37.56895091
서울특별시 중구 을지로 281 (을지로7가),역무실 앞,2호선 동대문역사문화공원역,127.0115868,37.56705987
서울특별시 관악구 신림로 40,1창 보건실,신림중학교,126.9449861,37.46991654
서울특별시 관악구 광신길 141 광신중학교,학교보건실,광신중학교,126.9250953,37.46553818
"서울특별시 중랑구 사가정로42길 90 (면목동, 면목두산아파트)",501동 옆 관리사무소 출입문 앞,면목두산아파트,127.0813081,37.57792534
서울특별시 중구 마장로5길 10-18(황학동),역무실 앞,2호선 신당역,127.0192611,37.56872416
"서울특별시 성동구 금호로 100(금호동1가, 벽산아파트)",경비8초소,금호벽산아파트,127.0256099,37.55343232
서울특별시 중구 세종대로 110 보건의료정책과,서울도서관 2층 안내데스크 앞,서울특별시청,126.9778302,37.56631915
